Time,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9
1362406611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406940,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362406991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407060,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362407320,2.0,0.0,10.9090909090909,216.909090909091,0.0,0.0,1.63636363636364,1728.36363636364,0.0
1362407321,2.81818181818182,1.45454545454545,14.1818181818182,278.181818181818,0.0,0.0,2.18181818181818,3702.81818181818,0.0
1362407330,12.7272727272727,7.63636363636364,94.0,491.545454545455,0.0,0.181818181818182,2.36363636363636,54286.9090909091,0.0
1362407331,12.9090909090909,7.63636363636364,92.8181818181818,583.272727272727,0.0,0.181818181818182,2.09090909090909,62326.0909090909,0.0
1362407340,14.2727272727273,1.27272727272727,97.2727272727273,944.363636363636,0.0,0.181818181818182,2.27272727272727,134733.909090909,0.0
1362407341,14.2727272727273,1.27272727272727,91.0909090909091,944.727272727273,0.0,0.272727272727273,2.36363636363636,142812.454545455,0.0
1362407350,12.8181818181818,3.72727272727273,108.090909090909,2665.18181818182,0.0,0.181818181818182,2.36363636363636,190031.636363636,0.0
1362407351,13.1818181818182,3.72727272727273,118.818181818182,2821.90909090909,0.0,0.181818181818182,3.0,191614.272727273,0.0
1362407360,12.5454545454545,61.1818181818182,281.545454545455,3083.45454545455,0.0,0.454545454545455,5.0,192287.090909091,0.0
1362407361,12.3636363636364,61.2727272727273,273.181818181818,3328.09090909091,0.0,0.545454545454545,4.81818181818182,192357.272727273,0.0
1362407370,23.2727272727273,43.0909090909091,223.272727272727,3106.63636363636,0.0,0.454545454545455,2.27272727272727,192298.909090909,0.0
1362407371,23.4545454545455,43.0909090909091,234.636363636364,2645.09090909091,0.0,0.454545454545455,2.09090909090909,192278.272727273,0.0
1362407380,19.3636363636364,0.0,296.090909090909,2631.27272727273,0.0,0.181818181818182,2.81818181818182,192299.909090909,0.0
1362407381,19.0,1.45454545454545,370.363636363636,2174.45454545455,0.0,0.181818181818182,2.90909090909091,192305.363636364,0.0
1362407390,79.6363636363636,33.7272727272727,332.454545454545,1762.09090909091,0.0,0.545454545454545,3.54545454545455,192358.272727273,0.0
1362407391,87.2727272727273,33.9090909090909,338.272727272727,1758.81818181818,0.0,0.636363636363636,3.63636363636364,192351.181818182,0.0
1362407400,165.545454545455,39.3636363636364,126.363636363636,1950.81818181818,0.0,0.818181818181818,2.27272727272727,192352.545454545,0.0
1362407401,171.090909090909,39.3636363636364,101.818181818182,1975.09090909091,0.0,0.818181818181818,2.18181818181818,192312.272727273,0.0
1362407410,334.727272727273,16.0,151.363636363636,2390.90909090909,0.0,0.272727272727273,3.09090909090909,192254.818181818,0.0
1362407411,362.363636363636,16.0,150.909090909091,2378.63636363636,0.0,0.181818181818182,2.90909090909091,192270.636363636,0.0
1362407420,375.727272727273,79.0909090909091,109.454545454545,2188.18181818182,0.0,0.818181818181818,1.90909090909091,192323.818181818,0.0
1362407421,407.181818181818,104.090909090909,119.181818181818,2151.36363636364,0.0,0.818181818181818,1.72727272727273,192322.545454545,0.0
1362407430,476.636363636364,40.9090909090909,342.727272727273,2548.36363636364,0.0,0.545454545454545,2.90909090909091,192357.818181818,0.0
1362407431,478.0,38.2727272727273,367.818181818182,2523.18181818182,0.0,0.454545454545455,2.90909090909091,192360.454545455,0.0
1362407440,503.272727272727,27.7272727272727,258.090909090909,2786.63636363636,0.0,0.363636363636364,3.36363636363636,192291.636363636,0.0
1362407441,491.818181818182,44.3636363636364,268.090909090909,2203.45454545455,0.0,0.363636363636364,2.90909090909091,192285.181818182,0.0
1362407450,589.181818181818,62.1818181818182,157.272727272727,2146.27272727273,0.0,0.818181818181818,1.63636363636364,192515.090909091,0.0
1362407451,582.545454545455,50.8181818181818,155.818181818182,2160.90909090909,0.0,0.727272727272727,1.63636363636364,192515.636363636,0.0
1362407460,661.909090909091,3.18181818181818,128.181818181818,2199.54545454545,0.0,0.272727272727273,2.81818181818182,192245.727272727,0.0
1362407461,660.363636363636,3.18181818181818,156.909090909091,2196.18181818182,0.0,2.72727272727273,3.0,192247.909090909,0.0
1362407470,362.0,35.4545454545455,248.818181818182,5145.90909090909,0.0,3.36363636363636,5.63636363636364,192380.545454545,0.0
1362407471,337.909090909091,44.1818181818182,248.727272727273,5148.0,0.0,3.45454545454545,5.27272727272727,192441.181818182,0.0
1362407480,343.636363636364,13.4545454545455,142.0,2330.81818181818,0.0,0.545454545454545,2.45454545454545,192490.909090909,0.0
1362407481,324.727272727273,13.4545454545455,193.181818181818,2266.81818181818,0.0,0.454545454545455,2.36363636363636,192432.272727273,0.0
1362407490,350.727272727273,6.36363636363636,356.909090909091,2062.09090909091,0.0,0.272727272727273,3.27272727272727,192281.454545455,0.0
1362407491,364.272727272727,7.63636363636364,369.090909090909,2052.45454545455,0.0,0.272727272727273,3.36363636363636,192274.0,0.0
1362407500,281.909090909091,67.9090909090909,212.272727272727,2123.36363636364,0.0,0.272727272727273,2.90909090909091,192275.181818182,0.0
1362407501,260.0,65.9090909090909,231.181818181818,2148.72727272727,0.0,0.363636363636364,2.63636363636364,192411.090909091,0.0
1362407510,341.909090909091,1.27272727272727,256.363636363636,2161.0,0.0,0.363636363636364,1.90909090909091,192516.818181818,0.0
1362407511,343.181818181818,1.27272727272727,257.363636363636,2155.0,0.0,0.363636363636364,2.09090909090909,192516.545454545,0.0
1362407520,298.454545454545,57.4545454545455,304.818181818182,2541.81818181818,0.0,0.363636363636364,4.18181818181818,192383.545454545,0.0
1362407521,356.727272727273,70.4545454545455,306.636363636364,2515.09090909091,0.0,0.454545454545455,4.0,192386.727272727,0.0
1362407530,441.545454545455,115.0,289.818181818182,2576.54545454545,0.0,0.909090909090909,1.18181818181818,192444.0,0.0
1362407540,526.636363636364,5.45454545454545,354.090909090909,2214.36363636364,0.0,0.363636363636364,2.72727272727273,192332.727272727,0.0
1362407541,483.545454545455,2.90909090909091,358.454545454545,2236.72727272727,0.0,0.272727272727273,3.0,192343.0,0.0
1362407550,444.727272727273,41.4545454545455,290.727272727273,4395.18181818182,0.0,0.636363636363636,8.18181818181818,192654.818181818,0.0
1362407551,401.272727272727,53.3636363636364,290.727272727273,4420.36363636364,0.0,0.727272727272727,7.81818181818182,192688.272727273,0.0
1362407560,339.818181818182,91.0909090909091,248.545454545455,2345.36363636364,0.0,0.636363636363636,3.72727272727273,192572.545454545,0.0
1362407561,293.181818181818,87.8181818181818,250.0,2100.90909090909,0.0,0.545454545454545,2.45454545454545,192402.0,0.0
1362407570,519.545454545455,57.6363636363636,283.545454545455,2439.63636363636,0.0,0.363636363636364,2.54545454545455,192360.636363636,0.0
1362407571,566.272727272727,59.0,287.0,2431.90909090909,0.0,0.454545454545455,2.54545454545455,192348.0,0.0
1362407580,455.909090909091,147.545454545455,310.454545454545,2276.27272727273,0.0,1.0,1.45454545454545,192671.727272727,0.0
1362407581,418.181818181818,116.454545454545,317.909090909091,2271.63636363636,0.0,1.0,1.63636363636364,192643.818181818,0.0
1362407590,236.545454545455,56.6363636363636,283.0,2925.09090909091,0.0,0.545454545454545,3.27272727272727,192327.545454545,0.0
1362407591,247.909090909091,10.1818181818182,300.272727272727,2686.63636363636,0.0,0.545454545454545,3.45454545454545,192293.727272727,0.0
1362407600,312.909090909091,54.6363636363636,267.545454545455,1938.63636363636,0.0,0.727272727272727,2.36363636363636,192259.545454545,0.0
1362407601,279.909090909091,97.8181818181818,267.545454545455,1949.36363636364,0.0,0.818181818181818,2.09090909090909,192285.545454545,0.0
1362407610,122.363636363636,97.0909090909091,223.909090909091,2369.36363636364,0.0,0.545454545454545,1.09090909090909,192606.454545455,0.0
1362407611,108.363636363636,97.0909090909091,228.363636363636,2330.27272727273,0.0,0.545454545454545,0.909090909090909,192595.909090909,0.0
1362407620,46.0909090909091,0.0,237.181818181818,2668.0,0.0,1.0,3.0,192306.454545455,0.0
1362407621,49.7272727272727,5.36363636363636,237.181818181818,3029.63636363636,0.0,1.0,4.09090909090909,192318.636363636,0.0
1362407630,74.3636363636364,59.6363636363636,320.727272727273,3005.54545454546,0.0,1.45454545454545,2.90909090909091,192560.454545455,0.0
1362407631,69.9090909090909,59.6363636363636,320.727272727273,2990.09090909091,0.0,0.818181818181818,2.54545454545455,192558.0,0.0
1362407640,50.1818181818182,44.0,128.090909090909,1974.09090909091,0.0,1.09090909090909,1.27272727272727,192339.636363636,0.0
1362407641,49.5454545454545,44.9090909090909,128.090909090909,1981.0,0.0,1.09090909090909,2.0,192273.909090909,0.0
1362407650,30.7272727272727,18.6363636363636,251.545454545455,2328.54545454545,0.0,0.454545454545455,3.81818181818182,192366.545454545,0.0
1362407651,28.0909090909091,28.6363636363636,252.636363636364,2444.63636363636,0.0,0.545454545454545,4.45454545454545,192368.727272727,0.0
1362407660,45.6363636363636,89.0909090909091,278.636363636364,2771.18181818182,0.0,0.727272727272727,2.09090909090909,192402.909090909,0.0
1362407661,46.0,84.4545454545455,281.818181818182,2760.81818181818,0.0,0.636363636363636,2.0,192387.727272727,0.0
1362407670,13.3636363636364,0.0,102.363636363636,2438.54545454545,0.0,0.272727272727273,3.0,192292.727272727,0.0
1362407671,13.8181818181818,0.0,100.181818181818,2443.81818181818,0.0,0.363636363636364,3.18181818181818,192290.090909091,0.0
1362407680,22.4545454545455,48.8181818181818,184.272727272727,2048.0,0.0,0.636363636363636,2.36363636363636,192517.636363636,0.0
1362407681,22.2727272727273,48.8181818181818,206.181818181818,2032.63636363636,0.0,0.636363636363636,2.27272727272727,192576.636363636,0.0
1362407690,20.9090909090909,51.7272727272727,242.090909090909,2104.36363636364,0.0,0.818181818181818,1.54545454545455,192518.090909091,0.0
1362407691,20.6363636363636,51.7272727272727,247.545454545455,2092.81818181818,0.0,0.727272727272727,1.45454545454545,192436.454545455,0.0
1362407700,26.5454545454545,11.4545454545455,382.909090909091,1973.63636363636,0.0,0.181818181818182,3.09090909090909,192325.181818182,0.0
1362407701,26.0909090909091,11.4545454545455,374.181818181818,1951.90909090909,0.0,0.272727272727273,3.0,192306.909090909,0.0
1362407710,12.2727272727273,110.272727272727,278.636363636364,1896.36363636364,0.0,1.0,1.45454545454545,192627.545454545,0.0
1362407711,10.9090909090909,110.272727272727,273.272727272727,1945.81818181818,0.0,0.909090909090909,1.27272727272727,192619.454545455,0.0
1362407720,12.0909090909091,6.09090909090909,173.818181818182,1881.45454545455,0.0,0.363636363636364,2.18181818181818,192476.727272727,0.0
1362407721,12.0909090909091,6.90909090909091,155.363636363636,2124.81818181818,0.0,0.272727272727273,2.27272727272727,192482.818181818,0.0
1362407730,11.8181818181818,29.1818181818182,311.545454545455,2712.90909090909,0.0,1.18181818181818,3.18181818181818,192413.0,0.0
1362407731,12.0,29.1818181818182,311.545454545455,2710.90909090909,0.0,1.18181818181818,3.18181818181818,192379.181818182,0.0
1362407740,13.3636363636364,21.9090909090909,299.818181818182,4610.54545454546,0.0,0.636363636363636,6.81818181818182,192490.0,0.0
1362407741,14.2727272727273,21.9090909090909,262.454545454545,4675.18181818182,0.0,0.727272727272727,7.54545454545455,192476.727272727,0.0
1362407750,12.4545454545455,14.9090909090909,293.181818181818,2106.27272727273,0.0,0.454545454545455,3.81818181818182,192424.727272727,0.0
1362407751,11.3636363636364,16.4545454545455,268.090909090909,2055.72727272727,0.0,0.545454545454545,3.81818181818182,192421.0,0.0
1362407760,12.0,55.3636363636364,229.454545454545,2140.18181818182,0.0,1.0,2.90909090909091,192487.909090909,0.0
1362407761,11.7272727272727,50.8181818181818,211.454545454545,2139.09090909091,0.0,1.0,2.72727272727273,192483.727272727,0.0
1362407770,11.2727272727273,6.36363636363636,279.181818181818,2626.54545454545,0.0,0.454545454545455,1.81818181818182,192358.909090909,0.0
1362407771,11.3636363636364,2.63636363636364,262.636363636364,2576.27272727273,0.0,0.454545454545455,1.90909090909091,192281.181818182,0.0
1362407780,11.0909090909091,14.0,281.272727272727,2138.18181818182,0.0,0.727272727272727,3.0,192340.272727273,0.0
1362407781,11.2727272727273,19.7272727272727,252.454545454545,2177.27272727273,0.0,0.818181818181818,2.81818181818182,192372.272727273,0.0
1362407790,24.8181818181818,44.3636363636364,267.636363636364,2464.45454545455,0.0,0.818181818181818,1.90909090909091,192770.0,0.0
1362407791,26.5454545454545,42.6363636363636,229.090909090909,2392.72727272727,0.0,0.818181818181818,1.81818181818182,192797.454545455,0.0
1362407800,33.0,9.0,355.363636363636,1968.09090909091,0.0,0.272727272727273,2.0,192394.090909091,0.0
1362407801,40.7272727272727,25.3636363636364,280.454545454545,1764.09090909091,0.0,0.272727272727273,2.09090909090909,192389.363636364,0.0
1362407810,187.090909090909,76.7272727272727,254.0,2201.09090909091,0.0,0.727272727272727,2.36363636363636,192544.636363636,0.0
1362407811,192.636363636364,76.2727272727273,233.181818181818,2184.63636363636,0.0,0.818181818181818,2.18181818181818,192549.909090909,0.0
1362407820,232.454545454545,79.7272727272727,254.454545454545,1960.09090909091,0.0,0.545454545454545,1.63636363636364,192473.090909091,0.0
1362407821,236.545454545455,79.7272727272727,251.636363636364,1975.36363636364,0.0,0.545454545454545,1.63636363636364,192388.0,0.0
1362407830,266.727272727273,25.6363636363636,276.181818181818,1866.72727272727,0.0,0.363636363636364,2.54545454545455,192305.818181818,0.0
1362407831,275.636363636364,35.8181818181818,255.363636363636,1877.0,0.0,0.454545454545455,2.45454545454545,192307.0,0.0
1362407840,331.181818181818,77.6363636363636,181.181818181818,2317.36363636364,0.0,0.818181818181818,2.81818181818182,192390.818181818,0.0
1362407841,326.0,75.1818181818182,173.636363636364,2329.09090909091,0.0,0.909090909090909,2.81818181818182,192405.181818182,0.0
1362407850,512.181818181818,4.54545454545455,320.636363636364,2183.36363636364,0.0,0.545454545454545,1.63636363636364,192385.090909091,0.0
1362407851,528.727272727273,5.09090909090909,315.090909090909,2196.90909090909,0.0,0.636363636363636,2.0,192385.363636364,0.0
1362407860,595.636363636364,52.0909090909091,157.909090909091,1895.45454545455,0.0,0.909090909090909,2.81818181818182,192451.0,0.0
1362407870,583.909090909091,71.4545454545455,350.636363636364,1665.18181818182,0.0,0.727272727272727,2.45454545454545,192394.454545455,0.0
1362407871,573.545454545455,71.0909090909091,350.636363636364,1648.09090909091,0.0,0.636363636363636,2.36363636363636,192397.454545455,0.0
1362407880,518.272727272727,2.18181818181818,240.636363636364,2205.63636363636,0.0,0.0,3.45454545454545,192332.818181818,0.0
1362407881,482.363636363636,4.18181818181818,190.636363636364,2227.90909090909,0.0,0.0,3.81818181818182,192324.272727273,0.0
